Age,Gender,Membership_Years,Login_Frequency,Session_Duration,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Opening_Rate,Customer_Support_Calls,Product_Rating_Average,Social_Media_Engagement,Mobile_App_Usage_Time,Payment_Failures,Credit_Balance,Lifetime_Value,Churned
40,Female,0.6,4,21.799999237060547,4.900000095367432,87.7,2,6,81.76000213623047,3,87.48,10,10.89,3,3,10.5,12.66,4,69.72,442.81,1
41,Female,2.4,0,2.5999999046325684,1,63.3,0,4,86.29000091552734,27,31.6,6.199999809265137,1.2000000476837158,8,0,6.699999809265137,9.399999618530273,2,0,278.08,1
29,Male,0.6,6,34.400001525878906,12.15,42.6,8,15,186.99000549316406,40,77.1,6.46,31.799999237060547,6,2,25.5,24.299999237060547,1,69.72,2506.18,1
39,Female,1.3,9,23,4.300000190734863,64.1,4,5,72,2,46.3,4.300000190734863,6,9,2,5.5,13.600000381469727,2,58.36,408.79,0
43,Male,5.2,18,25.899999618530273,7,65.4,2,4,220.22000122070312,23,30.8,2.799999952316284,23.299999237060547,5,2,47.5,13,4,58.36,849.48,0
23,Male,1.3,11,23.799999237060547,6.400000095367432,76.2,3,7,71.02999877929688,43,19.3,4.199999809265137,0.8999999761581421,5,3,22.23,9.899999618530273,3,69.72,489.75,1
45,Female,4.7,3,6.900000095367432,3.299999952316284,73.5,0,7,66.55000305175781,3,65.7,6.51,10.699999809265137,7,0,0,1,3,58.36,393.97,0
26,Female,2.3,15,18.5,7.300000190734863,58.3,0,16,107.29000091552734,1,30.36,6.46,27,8,1,22.799999237060547,13.100000381469727,3,58.36,1212.3,0
47,Male,2.4,6,18.799999237060547,5.099999904632568,81.3,1,6,80.79000091552734,2,34,6.400000095367432,4.900000095367432,8,1,25.299999237060547,19,1,58.36,538.51,0
51,Male,2.7,2,17,5,61,6,9,152.5399932861328,51,69.6,0.8999999761581421,12.199999809265137,5,4,22.899999618530273,7.400000095367432,2,58.36,1629.95,0
39,Female,5.7,16,12,6,71.2,2,7,99.87000274658203,49,61.1,5.099999904632568,21.899999618530273,9,1,0,12.600000381469727,2,58.36,820.17,0
49,Female,2.3,8,32.5,11.399999618530273,58.6,4,9,85.01000213623047,9,44.4,6.51,14.199999809265137,9,1,29.41,18.899999618530273,2,58.36,764.66,0
42,Male,2.8,10,18.799999237060547,7.599999904632568,75.2,6,8,165.05999755859375,67,39.5,1.2999999523162842,22.299999237060547,6,2,32.900001525878906,8.5,2,58.36,1399.91,0
39,Female,2.1,31,49.900001525878906,17.700000762939453,44.4,5,21,93.26000213623047,4,29.6,7.5,30.700000762939453,3,9,64.69999694824219,27.16,2,58.36,2181.51,0
60,Male,1.1,4,17.299999237060547,8.399999618530273,60.9,7,17,69.26000213623047,6,16.92,10.600000381469727,12.300000190734863,3,1,14.899999618530273,19.399999618530273,2,58.36,823.46,0
35,Male,1.9,7,13.5,6.5,57.9,3,7,124.41999816894531,85,37.1,2.799999952316284,11.300000190734863,3,3,6.199999809265137,12.399999618530273,2,58.36,859.21,0
28,Male,0.8,0,18.700000762939453,7.199999809265137,58.6,2,13,81.19000244140625,2,58.1,22.799999237060547,6.300000190734863,4,3,0,7.199999809265137,2,58.36,1250.79,0
27,Male,2.5,19,30.399999618530273,7.900000095367432,51.5,0,17,90.05000305175781,20,53.4,10.899999618530273,28.600000381469727,9,3,48.79999923706055,21.700000762939453,3,58.36,1251.01,0
28,Male,4.5,12,21,6.099999904632568,58.1,0,9,153.7100067138672,25.1,48.7,1,6,7,5,32.70000076293945,25.200000762939453,2,58.36,1513.55,0
37,Male,2.2,16,25.799999237060547,9.199999809265137,46.1,3,14,145.63999938964844,51,17.9,25.600000381469727,36.400001525878906,7,2,19.100000381469727,13,1,69.72,2251.89,1
42,Male,1.1,7,17.299999237060547,9.300000190734863,88,1,4,185.72000122070312,180,33.2,5.800000190734863,2.200000047683716,8,0,7.900000095367432,10.300000190734863,2,69.72,833.76,1
41,Female,2.3,9,24.899999618530273,9.5,47.5,3,13,107.9800033569336,17,45.36,5.599999904632568,0,7,2,32.400001525878906,12.66,2,58.36,1155.63,0
47,Female,1,8,25.700000762939453,6.699999809265137,37.5,8,16,106.33000183105469,37,46.8,4.5,12,9,1,56.599998474121094,25.799999237060547,1,69.72,2012.61,1
38,Male,0.5,23,47.900001525878906,12.15,41.7,2,15,152.22000122070312,27,43.6,3.0999999046325684,27.899999618530273,3,4,46.29999923706055,29.600000381469727,1,58.36,2370.23,0
55,Male,1.3,13,13.399999618530273,5.400000095367432,49.8,0,7,160.9499969482422,21,44.5,5.699999809265137,5.400000095367432,4,2,0,8.699999809265137,3,58.36,1078.29,0
39,Male,6.7,24,54.099998474121094,16.299999237060547,16,0,29,121.19999694824219,54,21,7.199999809265137,58.5,3,4,66,38.599998474121094,1,58.36,2700.48,0
70,Female,0.3,33,47.29999923706055,16.399999618530273,36.9,9,22,109.2699966430664,89,0,8.600000381469727,47.900001525878906,4,5,29.41,31.700000762939453,2,58.36,2743.33,0
45,Female,1.5,8,23.399999618530273,9.300000190734863,66.7,5,13,133.42999267578125,0,0,6.46,14.97,7,1,0,15.399999618530273,1,300,1436.92,0
27,Female,2.7,12,19.700000762939453,13.100000381469727,70.2,1,8,137.97999572753906,62,83.8,2.9000000953674316,21.200000762939453,5,2,36.79999923706055,7.199999809265137,2,271,1017.04,0
25,Male,2.5,20,33,10.300000190734863,61.8,8,18,70.47000122070312,41,40.6,14.100000381469727,24.299999237060547,4,5,35.5,21.5,2,58.36,1057.99,0
43,Male,8.1,19,22,6.25,70.3,1,9,120.97000122070312,70,55.2,2.299999952316284,25,10,2,0,9.399999618530273,0,58.36,1012.45,0
35,Male,3.6,6,29.799999237060547,7.699999809265137,48.8,3,10,126.91000366210938,30,54.1,2.200000047683716,13.199999809265137,7,0,37.29999923706055,19.65,3,58.36,1078.04,0
46,Male,3.1,14,26.399999618530273,8.100000381469727,45.6,5,12,124.91000366210938,33,39.2,4.199999809265137,24.5,1,5,32.70000076293945,27.16,1,58.36,1727.55,0
43,Female,1.3,1,17.100000381469727,5.800000190734863,69.7,2,6,133.9600067138672,18,14.7,0.800000011920929,12,5,3,10.100000381469727,10.899999618530273,1,58.36,679.44,0
37,Female,1.9,9,29.200000762939453,11.399999618530273,41.2,6,15,107.48999786376953,63,19.7,5.599999904632568,38,6,0,54.29999923706055,19.65,1,58.36,1826.15,0
27,Female,10,16,36.5,15.399999618530273,50.9,4,14,186.9199981689453,10,58.2,6,18.700000762939453,3,4,22.100000381469727,17.200000762939453,2,58.36,2747.81,0
19,Female,2.3,21,30.200000762939453,9.800000190734863,43.3,7,14,162.69000244140625,10,12.9,3.799999952316284,28.200000762939453,4,3,23.600000381469727,18.299999237060547,3,69.72,2611.6,1
32,Male,0.1,14,32.20000076293945,6.699999809265137,42.5,3,27,85.25,7,13.3,7.099999904632568,19.600000381469727,4,7,33.400001525878906,23.799999237060547,2,58.36,2109.93,0
48,Female,1.1,13,17.600000381469727,8.800000190734863,77.3,5,9,103.69999694824219,30,22.3,5.400000095367432,29.600000381469727,11,5,29.899999618530273,11.100000381469727,2,58.36,849.8,0
39,Female,1,25,45.400001525878906,12.15,27.7,17,24,90.2699966430664,68,40,11.199999809265137,29.399999618530273,3,5,50.400001525878906,34.5,4,58.36,1907.98,0
23,Male,3.2,9,28.700000762939453,11.899999618530273,57.3,2,11,126.2300033569336,59,59.9,0.30000001192092896,15.45,4,2,35.5,20.299999237060547,5,58.36,1664.37,0
40,Female,3.5,24,59.900001525878906,16.299999237060547,12.7,11,25,170.38999938964844,19,65.3,15.899999618530273,44.900001525878906,0,7,80.19999694824219,34,1,58.36,4153.66,0
39,Female,3.4,1,17.799999237060547,5.900000095367432,72.2,1,12,125.5199966430664,13,86.04,2.4000000953674316,26.5,10,1,43.85,19.299999237060547,4,58.36,1178.42,0
27,Male,0.4,6,16.799999237060547,8.399999618530273,57.7,1,9,102.94999694824219,21,61.68,6.599999904632568,6.099999904632568,4,1,14.100000381469727,15.899999618530273,2,0,853.07,0
39,Male,4.1,9,25,5.5,74.6,1,13,86.56999969482422,13,36.7,9.699999809265137,15.199999809265137,8,3,6.699999809265137,20,2,58.36,1317.36,0
38,Male,0.6,21,32.900001525878906,15.199999809265137,35.6,8,15,73.41999816894531,29.75,0,6,37.79999923706055,4,3,69,18.399999618530273,1,58.36,1003.26,0
24,Male,5,4,14.899999618530273,5.400000095367432,63.3,0,11,202.86000061035156,15,68.5,6.900000095367432,8.100000381469727,7,2,23.600000381469727,12.899999618530273,1,69.72,2351.35,1
42,Male,4.3,5,15.800000190734863,5.800000190734863,71.9,2,11,235.02999877929688,20,65.8,6.51,8.600000381469727,6,4,0,3.200000047683716,2,69.72,2193.27,1
44,Female,6.1,2,21,9,78.1,1,8,51.16999816894531,68,13,7.400000095367432,27.399999618530273,8,1,24.5,19.899999618530273,2,58.36,339.77,0
50,Female,2.2,3,17.600000381469727,5.400000095367432,55.8,5,10,71.79000091552734,21,0,4.900000095367432,4.400000095367432,7,2,26,12.300000190734863,3,58.36,792.65,0
50,Male,9,14,30.100000381469727,12.600000381469727,44.4,6,14,74.87000274658203,2,58.1,2,26.700000762939453,6,2,27.799999237060547,23.200000762939453,1,58.36,867.75,0
21,Male,0.9,16,27.899999618530273,10.199999809265137,82.1,5,9,133.0800018310547,23,68.9,10.199999809265137,0,11,3,2.9000000953674316,10,1,69.72,1258.94,1
26,Female,3.1,13,40.400001525878906,9,42.4,6,21,165.2899932861328,89,63.2,5,32.099998474121094,3,7,21.899999618530273,32.79999923706055,3,58.36,3781.45,0
44,Male,0.9,19,38,9.100000381469727,46.7,3,11,231.5500030517578,65,0,3.5,26.399999618530273,10,2,28.799999237060547,21.700000762939453,1,69.72,2257.74,1
44,Male,2,19,42.400001525878906,13.800000190734863,29.7,12,18,140.72999572753906,82,8.7,15.5,19,5,3,51,27.16,4,58.36,2890.74,0
44,Female,4.8,18,33,11.100000381469727,65,4,12,235.3699951171875,8,15.4,2,28.100000381469727,10,4,29.41,17,1,69.72,2488.85,1
75,Male,1,6,28.299999237060547,4.900000095367432,60.4,2,11,62.36000061035156,78,27.6,12.699999809265137,33.5,4,1,5.900000095367432,16,4,58.36,595.05,0
44,Female,3.7,26,49.29999923706055,11.199999809265137,49.3,9,16,117.68000030517578,66,39.7,0.800000011920929,45.5,3,4,68,31.700000762939453,2,58.36,1652.01,0
51,Male,2.4,2,16.200000762939453,7.900000095367432,67.1,4,6,59.86000061035156,12,63.2,3.9000000953674316,22.200000762939453,9,3,1.7999999523162842,11.399999618530273,3,58.36,288.45,0
49,Female,1,10,30,12,52.7,3,21,177.0399932861328,61,50.88,16,37.900001525878906,7,5,44,19.65,3,69.72,2423.45,1
45,Female,1.2,4,11,5.5,79.9,0,9,113.83999633789062,15,35.04,13.399999618530273,0,5,2,15.199999809265137,10,2,69.72,745.83,1
34,Other,1,16,25.799999237060547,8.5,51.1,9,17,148.3800048828125,32.93,71.88,2.200000047683716,40.400001525878906,7,0,22.700000762939453,25.700000762939453,2,69.72,2114.4,1
47,Female,0.9,14,15.899999618530273,7.099999904632568,47,11,12,63.720001220703125,1,21.6,4.300000190734863,21.200000762939453,4,3,16.600000381469727,21.100000381469727,1,58.36,902.3,0
28,Male,3.4,10,37,11.100000381469727,24.5,7,15,114.66999816894531,62,50.4,1.100000023841858,28.899999618530273,5,7,27.700000762939453,27.100000381469727,1,58.36,1537.02,0
35,Male,1,8,29.600000381469727,6.900000095367432,83.8,1,14,145.1999969482422,20,11.3,1.399999976158142,0,7,4,25.700000762939453,11.100000381469727,0,69.72,1949.76,1
32,Male,3.2,9,33,6.5,63,7,12,154.14999389648438,2,23.9,3.5,14.97,6,2,26.5,13.899999618530273,3,58.36,1633.89,0
38,Female,2,12,17,9.33,65.4,1,4,134.77999877929688,61,35,7,1.5,11,0,27.700000762939453,7.800000190734863,4,69.72,568.88,1
65,Female,3.4,5,3.200000047683716,1,60.9,0,6,107.66999816894531,75,46.3,0.699999988079071,6.099999904632568,10,2,9.5,12.66,1,0,588.06,1
18,Female,0.6,21,36.29999923706055,13.699999809265137,17.9,0,18,164.94000244140625,21,73.1,6.54,44.599998474121094,3,5,34.5,35.599998474121094,3,58.36,3130.81,0
46,Male,2.4,10,15.600000381469727,2.0999999046325684,78.9,1,14,264.6199951171875,20,43.92,4,20.899999618530273,8,1,20.600000381469727,8.5,2,69.72,2953.83,1
18,Male,1.5,23,24.399999618530273,11.5,62.3,5,15,104.43000030517578,1,46.8,12.600000381469727,20.899999618530273,6,3,25.700000762939453,20.5,0,58.36,1688.59,0
32,Male,2.8,8,25.899999618530273,11.800000190734863,41.7,5,30,118.80999755859375,112,40.6,0.8999999761581421,18.5,3,2,25,20,1,58.36,3606.75,0
51,Female,3.1,4,26.5,10.800000190734863,48.4,2,9,105.01000213623047,4,30.4,8.399999618530273,13.399999618530273,10,4,9.800000190734863,16.700000762939453,2,58.36,1033.49,0
38,Male,6.5,11,18,8.199999809265137,39.4,0,14,179.47999572753906,27,42.5,2.4000000953674316,22.299999237060547,5,6,29.49,12.66,2,58.36,2586.41,0
25,Male,3.4,3,15.100000381469727,7.5,55.4,1,13,121.69000244140625,95,74.64,1.899999976158142,19.5,4,3,34.70000076293945,21.799999237060547,3,58.36,1352.64,0
29,Female,3.7,7,32.099998474121094,4.300000190734863,58.5,8,8,160.0800018310547,23,85.4,3.5999999046325684,16.799999237060547,5,5,15.100000381469727,17.700000762939453,2,58.36,1510,0
46,Male,7.3,2,16.899999618530273,5.599999904632568,48.5,2,17,131.8699951171875,69,29.3,6.300000190734863,19.200000762939453,6,2,15.300000190734863,15.899999618530273,3,69.72,2140.74,1
29,Male,3.6,0,21,9.399999618530273,72.5,3,6,158.30999755859375,57,10.8,21.100000381469727,7.699999809265137,3,0,38.79999923706055,10.399999618530273,3,69.72,795.66,1
40,Male,6.5,20,35.900001525878906,11.699999809265137,49.2,6,14,136.75,7,7.4,9.100000381469727,34.900001525878906,4,3,59.70000076293945,21.600000381469727,5,58.36,2062.98,0
38,Female,2.7,23,22,10.899999618530273,51.3,9,14,112.91999816894531,12,16.5,3,27.100000381469727,5,2,39.79999923706055,16.600000381469727,5,58.36,1796.47,0
30,Female,5.5,0,16.100000381469727,1.899999976158142,98.4,0,4,78.48999786376953,6,14.8,2.0999999046325684,10.65,6,1,18.299999237060547,8.5,2,69.72,353.27,1
63,Male,4.8,7,20.299999237060547,9.699999809265137,52.9,2,12,105.06999969482422,134,53.28,4.199999809265137,0,9,1,26.200000762939453,2.299999952316284,1,69.72,768.71,1
45,Male,3.1,8,22.100000381469727,8.199999809265137,51.7,0,9,119.9000015258789,126,45.8,2.799999952316284,5.400000095367432,5,1,29.49,19.700000762939453,2,69.72,1030.05,1
18,Female,3.6,0,11.100000381469727,7.400000095367432,76.9,0,12,161.22999572753906,4,34.32,18.299999237060547,5.699999809265137,10,0,0,3,2,69.72,1400.32,1
40,Female,2.8,8,18.399999618530273,4.5,54.2,5,9,190.5500030517578,79,30.2,14.600000381469727,3.799999952316284,5,1,2.799999952316284,7.800000190734863,2,58.36,1407.36,0
30,Male,2.6,10,24.899999618530273,9,59.4,2,13,171.85000610351562,33,62.76,9.300000190734863,9.899999618530273,8,5,25.399999618530273,12.300000190734863,0,58.36,1451.24,0
48,Female,7.4,4,25.700000762939453,3.5,96.2,1,2,67.68000030517578,57,34.1,9.100000381469727,4.099999904632568,11,1,0,7.300000190734863,2,69.72,155.09,1
28,Female,2.3,19,41.20000076293945,7.699999809265137,65.7,7,20,105.5,48,42.96,6.900000095367432,43.400001525878906,8,5,19.600000381469727,35.5,1,58.36,1658.7,0
36,Female,1.9,20,45.5,10.899999618530273,54.5,4,14,253.35000610351562,13,27,0.8999999761581421,41.29999923706055,3,3,41.099998474121094,35.599998474121094,1,58.36,3389.84,0
44,Female,3.1,28,43.29999923706055,13.100000381469727,27,7,22,151.7100067138672,18,0,11.100000381469727,48.400001525878906,4,3,50.599998474121094,33,3,58.36,2093.35,0
48,Male,2.6,20,31.299999237060547,7.099999904632568,38.4,7,15,158.22000122070312,30,59.9,12,27.200000762939453,10,0,57.20000076293945,23.600000381469727,0,69.72,2381.33,1
23,Female,1.7,12,24.899999618530273,4.800000190734863,63.4,2,7,71.52999877929688,11,54.5,2.5999999046325684,3,5,1,22.23,14.699999809265137,0,58.36,417.34,0
33,Male,5.3,13,32.599998474121094,9.399999618530273,36.9,12,17,222.17999267578125,23,17.2,6.900000095367432,35.599998474121094,2,3,80.4000015258789,18.299999237060547,2,58.36,4304.79,0
32,Female,3.4,34,42.5,17.799999237060547,21.5,9,21,92.23999786376953,29,63,5.199999809265137,54.29999923706055,3,7,72.0999984741211,36.900001525878906,3,58.36,1976.14,0
30,Female,5.2,7,26.899999618530273,5.300000190734863,73.9,5,10,227.6699981689453,51,65.28,8.300000190734863,16.899999618530273,8,1,19.799999237060547,19.399999618530273,2,69.72,2115.26,1
59,Female,6.9,9,14,8.600000381469727,55.7,3,13,87.45999908447266,13,49.8,2.200000047683716,21.100000381469727,6,2,21,19.299999237060547,2,58.36,1353.35,0
42,Male,2.7,25,49,15.100000381469727,20.7,6,30,276.45001220703125,20,62.04,5.900000095367432,18.799999237060547,0,5,58.79999923706055,23.799999237060547,1,58.36,6014.45,0
22,Female,0.9,13,37.29999923706055,12,52,9,21,73.79000091552734,17,17.6,9.899999618530273,48.20000076293945,6,2,50.900001525878906,27.600000381469727,2,69.72,1615.4,1
49,Female,1.3,33,66.4000015258789,20.299999237060547,10.1,16,33,70.30999755859375,49,60.2,0.6000000238418579,44.099998474121094,1,3,29.41,44.79999923706055,2,58.36,1867.49,0
63,Male,4.8,11,33.599998474121094,7.800000190734863,62.6,7,18,98.02999877929688,6,11.4,13.899999618530273,18,3,4,51.29999923706055,12.800000190734863,2,58.36,1355.41,0
36,Male,1.6,0,16.600000381469727,6.25,84,0,5,240.14999389648438,32,36.72,8,10.65,2,2,0,13.100000381469727,2,0,983.6,1
19,Male,5.1,16,29.100000381469727,15.100000381469727,44.8,6,18,228.77000427246094,25,0,12.199999809265137,57.79999923706055,4,3,38.099998474121094,29.5,3,58.36,4682.98,0
32,Female,7.3,2,22.200000762939453,9.399999618530273,62,0,9,111.7699966430664,0,86.04,5.5,15.899999618530273,6,2,8.699999809265137,12.899999618530273,2,58.36,859.59,0
53,Male,5.5,0,27.5,5.800000190734863,66.8,1,10,109.48999786376953,22,31.56,8.800000190734863,10.65,8,0,0,14,2,58.36,841.23,0
29,Male,1.9,4,17,3,62.2,0,4,140.47000122070312,3,99,9.5,0,10,0,1.899999976158142,12.199999809265137,2,69.72,376.33,1
43,Male,1.5,12,28.600000381469727,7.599999904632568,64.6,5,12,97.73999786376953,19,25.8,5,12.699999809265137,7,2,21.299999237060547,24,2,58.36,957.76,0
47,Female,7.5,1,17,3.9000000953674316,83,4,6,106.08000183105469,46,74,9.600000381469727,11.5,4,0,0,11.100000381469727,3,69.72,696.93,1
26,Female,1.9,7,21.899999618530273,6.300000190734863,61.3,2,7,89.4000015258789,9,81.6,5.199999809265137,12.699999809265137,8,1,17.5,10.100000381469727,1,58.36,647.51,0
37,Male,1.6,11,30.299999237060547,7.800000190734863,52.6,0,15,135.92999267578125,96,0,4.599999904632568,0.8999999761581421,7,3,22.899999618530273,14.5,1,58.36,1820.43,0
18,Female,5.4,23,35,14.5,38.9,4,17,158.94000244140625,55,0,3.700000047683716,33.20000076293945,4,4,43.85,44.099998474121094,3,58.36,2681.55,0
25,Female,2,20,26.899999618530273,14.199999809265137,57.3,2,18,80.48999786376953,29.75,69.4,3.799999952316284,18.799999237060547,5,4,37.70000076293945,27.16,2,58.36,1370.43,0
34,Male,2.9,13,28.299999237060547,11.399999618530273,50.3,3,15,92.80999755859375,32,42.6,7.400000095367432,23.899999618530273,9,4,37.5,26.5,2,58.36,1452.51,0
23,Male,4.5,4,14.300000190734863,6,85.4,2,6,160.49000549316406,30,74.76,1.7999999523162842,17.5,3,1,9.199999809265137,14.899999618530273,2,0,678.23,1
57,Female,9.7,3,18.399999618530273,11,67.4,3,9,115.63999938964844,2,24,5,15.100000381469727,5,6,0,9.199999809265137,4,58.36,958.64,0
20,Female,1.9,6,19.5,6.25,57.3,1,18,108.52999877929688,37,22.2,1.399999976158142,23.100000381469727,7,0,22.799999237060547,15.800000190734863,1,69.72,1660.61,1
32,Male,0.9,13,38.099998474121094,10.100000381469727,64.7,12,12,161.38999938964844,89,39,1.399999976158142,20.5,5,1,42.20000076293945,27.16,2,58.36,1586.29,0
39,Female,0.3,9,29.299999237060547,9,40.2,4,9,175.3800048828125,9,79.4,2.700000047683716,15.45,1,1,38.20000076293945,19.65,2,58.36,1846.93,0
55,Male,2.3,15,30,12.15,48.4,4,21,90.88999938964844,39,8.76,2.200000047683716,33.400001525878906,5,4,13.199999809265137,22.700000762939453,2,58.36,1706.3,0
20,Female,2.4,7,30.299999237060547,5.199999809265137,54.7,5,14,115.75,6,72.84,11,25.399999618530273,7,2,36.400001525878906,19.65,2,58.36,1400.14,0
51,Female,1.5,8,10.199999809265137,4.900000095367432,76.9,2,10,83.16999816894531,20,47.4,3.0999999046325684,0,7,2,0.699999988079071,14.600000381469727,2,0,685.12,1
38,Female,1.7,5,14.699999809265137,8.19,38,6,18,151.6300048828125,2,91.68,1.899999976158142,35.5,10,5,32.400001525878906,2.9000000953674316,5,69.72,2452.39,1
26,Male,1.4,14,25.799999237060547,5.599999904632568,51.2,1,9,92.3499984741211,14,48.1,13.600000381469727,18.799999237060547,4,2,22.399999618530273,15,2,69.72,852.63,1
43,Female,2.1,9,20.5,4.099999904632568,59.1,2,4,75.58000183105469,20,40.1,6.5,4.400000095367432,3,0,0,10.399999618530273,2,58.36,273.08,0
40,Female,2.4,20,37.70000076293945,13.199999809265137,39.2,6,18,178.6999969482422,19,48.4,3.200000047683716,31.200000762939453,4,7,41.599998474121094,29.200000762939453,2,58.36,2925.35,0
30,Female,0.5,15,28.600000381469727,11.600000381469727,45.6,0,23,76.58999633789062,10,31.08,16.700000762939453,32.599998474121094,9,2,33,31.600000381469727,1,58.36,1565.01,0
38,Male,2,3,9.399999618530273,4.800000190734863,54.4,0,3,91.95999908447266,5,50.2,6.5,13.699999809265137,9,0,22.799999237060547,0.800000011920929,2,58.36,301.49,0
33,Male,8,19,49.400001525878906,15.899999618530273,38.8,5,25,168.52999877929688,29.75,19.4,3.200000047683716,57.20000076293945,0,7,86.19999694824219,32.900001525878906,2,58.36,4412.91,0
39,Other,2.8,22,26.700000762939453,14.899999618530273,57.4,7,15,156.1199951171875,6,55.1,2.200000047683716,23.399999618530273,6,2,7.599999904632568,25.899999618530273,1,69.72,2335.27,1
45,Female,2.9,11,25.700000762939453,5.199999809265137,41.9,8,10,92.38999938964844,2,36,6.51,6.099999904632568,7,2,28.399999618530273,12.399999618530273,3,158,876.87,0
